"Sample","Quant","Temps","Temperature","CO","CO2"
"BDCV02",2.98,4408,697,0,0
"BDCV02",2.98,4409,696,0,0
"BDCV02",2.98,4410,695,0,0
"BDCV02",2.98,4411,694,3,0
"BDCV02",2.98,4412,693,6,0
"BDCV02",2.98,4413,692,0,0
"BDCV02",2.98,4414,691,0,0
"BDCV02",2.98,4415,690,0,0
"BDCV02",2.98,4416,689,0,0
"BDCV02",2.98,4417,688,0,0
"BDCV02",2.98,4418,687,3,0
"BDCV02",2.98,4419,686,0,0
"BDCV02",2.98,4420,685,0,0
"BDCV02",2.98,4421,684,0,0
"BDCV02",2.98,4422,683,0,0
"BDCV02",2.98,4423,682,3,0
"BDCV02",2.98,4424,681,0,0
"BDCV02",2.98,4425,680,0,0
"BDCV02",2.98,4426,679,0,0
"BDCV02",2.98,4427,678,0,0
"BDCV02",2.98,4428,677,3,0
"BDCV02",2.98,4429,676,6,0
"BDCV02",2.98,4430,675,3,0
"BDCV02",2.98,4431,674,0,0
"BDCV02",2.98,4432,673,3,0
"BDCV02",2.98,4433,672,3,0
"BDCV02",2.98,4434,671,3,0
"BDCV02",2.98,4435,670,6,0
"BDCV02",2.98,4436,669,3,0
"BDCV02",2.98,4437,669,0,0
"BDCV02",2.98,4438,668,0,0
"BDCV02",2.98,4439,667,0,0
"BDCV02",2.98,4440,666,0,0
"BDCV02",2.98,4441,665,0,0
"BDCV02",2.98,4442,664,0,0
"BDCV02",2.98,4443,663,0,0
"BDCV02",2.98,4444,662,0,0
"BDCV02",2.98,4445,661,0,0
"BDCV02",2.98,4446,660,0,0
"BDCV02",2.98,4447,659,0,0
"BDCV02",2.98,4448,658,0,0
"BDCV02",2.98,4449,657,0,0
"BDCV02",2.98,4450,656,0,0
"BDCV02",2.98,4451,655,3,0
"BDCV02",2.98,4452,654,0,0
"BDCV02",2.98,4453,654,0,0
"BDCV02",2.98,4454,653,0,0
"BDCV02",2.98,4455,652,0,0
"BDCV02",2.98,4456,651,0,0
"BDCV02",2.98,4457,650,0,0
"BDCV02",2.98,4458,649,0,0
"BDCV02",2.98,4459,648,0,0
"BDCV02",2.98,4460,647,0,0
"BDCV02",2.98,4461,646,0,0
"BDCV02",2.98,4462,645,0,0
"BDCV02",2.98,4463,644,3,0
"BDCV02",2.98,4464,643,6,0
"BDCV02",2.98,4465,643,6,0
"BDCV02",2.98,4466,642,3,0
"BDCV02",2.98,4467,641,3,0
"BDCV02",2.98,4468,640,0,0
"BDCV02",2.98,4469,639,0,0
"BDCV02",2.98,4470,638,0,0
"BDCV02",2.98,4471,637,3,0
"BDCV02",2.98,4472,636,0,0
"BDCV02",2.98,4473,635,0,0
"BDCV02",2.98,4474,635,0,0
"BDCV02",2.98,4475,634,0,0
"BDCV02",2.98,4476,633,0,0
"BDCV02",2.98,4477,632,6,0
"BDCV02",2.98,4478,631,6,0
"BDCV02",2.98,4479,630,3,0
"BDCV02",2.98,4480,629,3,0
"BDCV02",2.98,4481,628,3,0
"BDCV02",2.98,4482,628,3,0
"BDCV02",2.98,4483,627,0,0
"BDCV02",2.98,4484,626,0,0
"BDCV02",2.98,4485,625,0,0
"BDCV02",2.98,4486,624,0,0
"BDCV02",2.98,4487,623,3,0
"BDCV02",2.98,4488,622,3,0
"BDCV02",2.98,4489,622,0,0
"BDCV02",2.98,4490,621,0,0
"BDCV02",2.98,4491,620,0,0
"BDCV02",2.98,4492,619,0,0
"BDCV02",2.98,4493,618,3,0
"BDCV02",2.98,4494,617,3,0
"BDCV02",2.98,4495,617,3,0
"BDCV02",2.98,4496,616,0,0
"BDCV02",2.98,4497,615,0,0
"BDCV02",2.98,4498,614,0,0
"BDCV02",2.98,4499,613,0,0
"BDCV02",2.98,4500,612,0,0
"BDCV02",2.98,4501,612,0,0
"BDCV02",2.98,4502,611,0,0
"BDCV02",2.98,4503,610,0,0
"BDCV02",2.98,4504,609,0,0
"BDCV02",2.98,4505,608,3,0
"BDCV02",2.98,4506,607,3,0
"BDCV02",2.98,4507,607,3,0
"BDCV02",2.98,4508,606,0,0
"BDCV02",2.98,4509,605,0,0
"BDCV02",2.98,4510,604,0,0
"BDCV02",2.98,4511,603,0,0
"BDCV02",2.98,4512,603,0,0
"BDCV02",2.98,4513,602,0,0
"BDCV02",2.98,4514,601,0,0
"BDCV02",2.98,4515,600,0,0
"BDCV02",2.98,4516,599,0,0
"BDCV02",2.98,4517,599,0,0
"BDCV02",2.98,4518,598,0,0
"BDCV02",2.98,4519,597,0,0
"BDCV02",2.98,4520,596,0,0
"BDCV02",2.98,4521,595,0,0
"BDCV02",2.98,4522,595,0,0
"BDCV02",2.98,4523,594,3,0
"BDCV02",2.98,4524,593,0,0
"BDCV02",2.98,4525,592,0,0
"BDCV02",2.98,4526,591,0,0
"BDCV02",2.98,4527,590,0,0
"BDCV02",2.98,4528,590,0,0
"BDCV02",2.98,4529,589,0,0
"BDCV02",2.98,4530,588,0,0
"BDCV02",2.98,4531,587,3,0
"BDCV02",2.98,4532,587,0,0
"BDCV02",2.98,4533,586,0,0
"BDCV02",2.98,4534,585,0,0
"BDCV02",2.98,4535,584,0,0
"BDCV02",2.98,4536,584,3,0
"BDCV02",2.98,4537,583,3,0
"BDCV02",2.98,4538,582,0,0
"BDCV02",2.98,4539,581,0,0
"BDCV02",2.98,4540,580,0,0
"BDCV02",2.98,4541,580,0,0
"BDCV02",2.98,4542,579,0,0
"BDCV02",2.98,4543,578,0,0
"BDCV02",2.98,4544,577,0,0
"BDCV02",2.98,4545,577,0,0
"BDCV02",2.98,4546,576,0,0
"BDCV02",2.98,4547,575,0,0
"BDCV02",2.98,4548,574,0,0
"BDCV02",2.98,4549,574,0,0
"BDCV02",2.98,4550,573,0,0
"BDCV02",2.98,4551,572,0,0
"BDCV02",2.98,4552,571,0,0
"BDCV02",2.98,4553,571,0,0
"BDCV02",2.98,4554,570,0,0
"BDCV02",2.98,4555,569,0,0
"BDCV02",2.98,4556,568,0,0
"BDCV02",2.98,4557,568,0,0
"BDCV02",2.98,4558,567,0,0
"BDCV02",2.98,4559,566,0,0
"BDCV02",2.98,4560,565,0,0
